draft_id,user_id,username,draft_created_time,draft_filled_time,draft_time,draft_completed_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,player_id,position_name,projection_adp,source,pick_order,overall_pick_number,team_pick_number,pick_created_time,pick_points,roster_points,made_playoffs
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Amari Cooper,01ed7bc6-254e-4cc1-92f4-f2ba86746625,WR,NA,user,NA,4053,3,2023-12-28T21:40:31Z,0,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Najee Harris,047d564e-8993-4473-b72c-ab8ecbb1fdbd,RB,NA,user,NA,4054,4,2023-12-28T21:40:31Z,24.2,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Alexander Mattison,606cd7d5-8f56-4453-b45e-cf1fe96d4451,RB,NA,user,NA,4055,5,2023-12-28T21:40:31Z,0,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Aaron Jones,daefbcd5-dfac-49ac-83d7-2a9e6ec03545,RB,NA,user,NA,4056,6,2023-12-28T21:40:31Z,0,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Brandin Cooks,2fd9b7b5-27b3-4f69-8abe-60a8144c6909,WR,NA,user,NA,4057,7,2023-12-28T21:40:31Z,0,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,James Conner,5156f6c4-c6f4-436b-8e99-c9a74919f4d0,RB,NA,user,NA,4058,8,2023-12-28T21:40:31Z,25.8,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Dak Prescott,59c5f1e3-fccf-4782-b593-98c518e75e3e,QB,NA,user,NA,4059,9,2023-12-28T21:40:31Z,21.3,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,De'Von Achane,33072d1d-45b2-4b52-89ac-67e56923a3cd,RB,NA,user,NA,4060,10,2023-12-28T21:40:31Z,21.7,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Jared Goff,f725a2b2-1843-4ab5-aa2a-bf1380a923e6,QB,NA,user,NA,4061,11,2023-12-28T21:40:31Z,0,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Dalton Schultz,e861f743-837a-47dd-a2a9-de23d4e7e363,TE,NA,user,NA,4062,12,2023-12-28T21:40:31Z,0,181.6,1
